branch,order_id,order_dt,category,menu,sweet_level,price,cost,qty,revenue,gross_profit,gross_margin,trans_type,payment,gender,membership,member_id,time_of_day,is_holiday,is_weekend,order_wait_time,order_wait_time_cat,date,day_name,iso_week_number
alpha,alpha034358,22/1/2024 17:18:00,tea,Bubble Tea,0.75,70,17.5,2,140,105,0.75,to go,credit card,F,TRUE,,evening,FALSE,FALSE,3.31196727,short,22/1/2024,Monday,4
alpha,alpha034359,22/1/2024 17:19:00,bakery,Cookie,,85,29.75,7,595,386.75,0.65,delivery,credit card,F,FALSE,,evening,FALSE,FALSE,31.36909166,very long,22/1/2024,Monday,4
alpha,alpha034359,22/1/2024 17:19:00,coffee,Iced Latte,0.25,65,22.75,7,455,295.75,0.65,delivery,credit card,F,FALSE,,evening,FALSE,FALSE,31.36909166,very long,22/1/2024,Monday,4
alpha,alpha034359,22/1/2024 17:19:00,tea,Green Tea,0.5,65,24.7,1,65,40.3,0.62,delivery,credit card,F,FALSE,,evening,FALSE,FALSE,31.36909166,very long,22/1/2024,Monday,4
alpha,alpha034360,22/1/2024 17:20:00,bakery,Sandwich,,80,28,1,80,52,0.65,eat in,credit card,F,FALSE,,evening,FALSE,FALSE,8.398552976,long,22/1/2024,Monday,4
alpha,alpha034360,22/1/2024 17:20:00,coffee,Americano,0.5,45,14.4,1,45,30.6,0.68,eat in,credit card,F,FALSE,,evening,FALSE,FALSE,8.398552976,long,22/1/2024,Monday,4
alpha,alpha034361,22/1/2024 17:26:00,tea,Jasmine Tea,0,50,10,1,50,40,0.8,delivery,mobile,M,TRUE,,evening,FALSE,FALSE,6.055567331,moderate,22/1/2024,Monday,4
alpha,alpha034361,22/1/2024 17:26:00,bakery,Croissant,,85,46.75,1,85,38.25,0.45,delivery,mobile,M,TRUE,,evening,FALSE,FALSE,6.055567331,moderate,22/1/2024,Monday,4
alpha,alpha034362,22/1/2024 17:28:00,coffee,Latte,0.5,65,27.95,2,130,74.1,0.57,delivery,mobile,F,TRUE,1659,evening,FALSE,FALSE,7.181549281,moderate,22/1/2024,Monday,4
alpha,alpha034362,22/1/2024 17:28:00,coffee,Espresso,0.5,55,20.35,2,110,69.3,0.63,delivery,mobile,F,TRUE,1659,evening,FALSE,FALSE,7.181549281,moderate,22/1/2024,Monday,4
alpha,alpha034363,22/1/2024 17:50:00,coffee,Cappuccino,0.75,75,27.75,3,225,141.75,0.63,to go,mobile,M,FALSE,,evening,FALSE,FALSE,3.40875962,short,22/1/2024,Monday,4
alpha,alpha034364,22/1/2024 17:57:00,bakery,Donut,,40,12,1,40,28,0.7,eat in,credit card,M,FALSE,,evening,FALSE,FALSE,5.830456626,moderate,22/1/2024,Monday,4
alpha,alpha034364,22/1/2024 17:57:00,coffee,Nitro Flat White,0.25,155,74.4,2,310,161.2,0.52,eat in,credit card,M,FALSE,,evening,FALSE,FALSE,5.830456626,moderate,22/1/2024,Monday,4
alpha,alpha034365,22/1/2024 17:58:00,bakery,Donut,,40,12,2,80,56,0.7,eat in,mobile,M,TRUE,36,evening,FALSE,FALSE,12.83171088,very long,22/1/2024,Monday,4
alpha,alpha034365,22/1/2024 17:58:00,bakery,Muffin,,60,27,2,120,66,0.55,eat in,mobile,M,TRUE,36,evening,FALSE,FALSE,12.83171088,very long,22/1/2024,Monday,4
alpha,alpha034365,22/1/2024 17:58:00,coffee,Iced Latte,0.25,65,22.75,2,130,84.5,0.65,eat in,mobile,M,TRUE,36,evening,FALSE,FALSE,12.83171088,very long,22/1/2024,Monday,4
alpha,alpha034366,22/1/2024 18:06:00,bakery,Sandwich,,80,28,1,80,52,0.65,to go,mobile,F,FALSE,,evening,FALSE,FALSE,3.159453958,short,22/1/2024,Monday,4
alpha,alpha034367,22/1/2024 18:07:00,smoothie,Kiwi Smoothie,0.25,90,40.5,4,360,198,0.55,to go,credit card,F,TRUE,1673,evening,FALSE,FALSE,8.643042642,long,22/1/2024,Monday,4
alpha,alpha034368,22/1/2024 18:17:00,smoothie,Mango Smoothie,0,90,31.5,3,270,175.5,0.65,delivery,credit card,M,TRUE,1637,evening,FALSE,FALSE,5.280342756,moderate,22/1/2024,Monday,4
alpha,alpha034369,22/1/2024 18:32:00,tea,Bubble Tea,0.25,70,17.5,1,70,52.5,0.75,to go,mobile,M,FALSE,,evening,FALSE,FALSE,3.312942956,short,22/1/2024,Monday,4
alpha,alpha034370,22/1/2024 18:35:00,bakery,Cookie,,85,29.75,2,170,110.5,0.65,to go,mobile,F,FALSE,,evening,FALSE,FALSE,2.876866888,short,22/1/2024,Monday,4
alpha,alpha034371,22/1/2024 18:45:00,tea,Thai Tea,0.25,70,17.5,1,70,52.5,0.75,eat in,mobile,M,TRUE,1636,evening,FALSE,FALSE,2.966249343,short,22/1/2024,Monday,4
alpha,alpha034372,22/1/2024 18:49:00,coffee,Nitro Flat White,0.5,155,74.4,1,155,80.6,0.52,to go,cash,F,TRUE,851,evening,FALSE,FALSE,5.208702974,moderate,22/1/2024,Monday,4
alpha,alpha034373,22/1/2024 18:56:00,smoothie,Kiwi Smoothie,0.25,90,40.5,2,180,99,0.55,to go,credit card,F,FALSE,,evening,FALSE,FALSE,2.547310411,short,22/1/2024,Monday,4
alpha,alpha034374,22/1/2024 19:01:00,tea,Bubble Tea,0,70,17.5,1,70,52.5,0.75,delivery,mobile,F,FALSE,,evening,FALSE,FALSE,4.140290722,short,22/1/2024,Monday,4
alpha,alpha034375,22/1/2024 19:19:00,bakery,Donut,,40,12,1,40,28,0.7,to go,credit card,M,TRUE,25,evening,FALSE,FALSE,4.836505757,short,22/1/2024,Monday,4
alpha,alpha034375,22/1/2024 19:19:00,coffee,Iced Latte,0.75,65,22.75,1,65,42.25,0.65,to go,credit card,M,TRUE,25,evening,FALSE,FALSE,4.836505757,short,22/1/2024,Monday,4
alpha,alpha034376,22/1/2024 19:24:00,tea,Bubble Tea,0.25,70,17.5,3,210,157.5,0.75,delivery,gift card,M,TRUE,868,evening,FALSE,FALSE,12.44634841,very long,22/1/2024,Monday,4
alpha,alpha034376,22/1/2024 19:24:00,coffee,Latte,0,65,27.95,3,195,111.15,0.57,delivery,gift card,M,TRUE,868,evening,FALSE,FALSE,12.44634841,very long,22/1/2024,Monday,4
alpha,alpha034377,22/1/2024 19:33:00,tea,Yuzu Tea,0.75,70,24.5,1,70,45.5,0.65,to go,mobile,F,FALSE,,evening,FALSE,FALSE,4.568796632,short,22/1/2024,Monday,4
alpha,alpha034378,22/1/2024 20:06:00,coffee,Latte,1,65,27.95,1,65,37.05,0.57,eat in,credit card,M,FALSE,,night,FALSE,FALSE,2.327114561,short,22/1/2024,Monday,4
alpha,alpha034379,22/1/2024 20:46:00,tea,Green Tea,0.25,65,24.7,1,65,40.3,0.62,to go,mobile,M,TRUE,1658,night,FALSE,FALSE,2.951709663,short,22/1/2024,Monday,4
alpha,alpha034380,22/1/2024 20:47:00,coffee,Americano,0,45,14.4,1,45,30.6,0.68,delivery,mobile,F,FALSE,,night,FALSE,FALSE,6.655516295,moderate,22/1/2024,Monday,4
alpha,alpha034380,22/1/2024 20:47:00,bakery,Donut,,40,12,2,80,56,0.7,delivery,mobile,F,FALSE,,night,FALSE,FALSE,6.655516295,moderate,22/1/2024,Monday,4
alpha,alpha034381,23/1/2024 7:12:00,smoothie,Mango Smoothie,0,90,31.5,3,270,175.5,0.65,to go,credit card,M,TRUE,31,morning,FALSE,FALSE,6.224952466,moderate,23/1/2024,Tuesday,4
alpha,alpha034382,23/1/2024 7:13:00,smoothie,Mango Smoothie,0,90,31.5,3,270,175.5,0.65,delivery,mobile,M,TRUE,1698,morning,FALSE,FALSE,17.92427723,very long,23/1/2024,Tuesday,4
alpha,alpha034382,23/1/2024 7:13:00,coffee,Mocha Cold Brew,0.5,165,79.2,5,825,429,0.52,delivery,mobile,M,TRUE,1698,morning,FALSE,FALSE,17.92427723,very long,23/1/2024,Tuesday,4
alpha,alpha034383,23/1/2024 7:26:00,coffee,Mocha,0.5,70,30.1,1,70,39.9,0.57,to go,credit card,M,FALSE,,morning,FALSE,FALSE,1.60953531,very short,23/1/2024,Tuesday,4
alpha,alpha034384,23/1/2024 7:29:00,bakery,Croissant,,85,46.75,1,85,38.25,0.45,to go,cash,F,FALSE,,morning,FALSE,FALSE,10.2930272,long,23/1/2024,Tuesday,4
alpha,alpha034384,23/1/2024 7:29:00,bakery,Cookie,,85,29.75,1,85,55.25,0.65,to go,cash,F,FALSE,,morning,FALSE,FALSE,10.2930272,long,23/1/2024,Tuesday,4
alpha,alpha034385,23/1/2024 7:33:00,tea,Green Tea,0.25,65,24.7,1,65,40.3,0.62,eat in,mobile,F,TRUE,1663,morning,FALSE,FALSE,2.761056255,short,23/1/2024,Tuesday,4
alpha,alpha034386,23/1/2024 7:52:00,tea,Black Tea,0.5,40,8,2,80,64,0.8,delivery,mobile,F,FALSE,,morning,FALSE,FALSE,6.504748827,moderate,23/1/2024,Tuesday,4
alpha,alpha034386,23/1/2024 7:52:00,coffee,Iced Americano,0.25,45,13.5,2,90,63,0.7,delivery,mobile,F,FALSE,,morning,FALSE,FALSE,6.504748827,moderate,23/1/2024,Tuesday,4
alpha,alpha034387,23/1/2024 8:02:00,coffee,Mocha,1,70,30.1,1,70,39.9,0.57,to go,mobile,M,TRUE,878,morning,FALSE,FALSE,14.06989871,very long,23/1/2024,Tuesday,4
alpha,alpha034387,23/1/2024 8:02:00,bakery,Croissant,,85,46.75,1,85,38.25,0.45,to go,mobile,M,TRUE,878,morning,FALSE,FALSE,14.06989871,very long,23/1/2024,Tuesday,4
alpha,alpha034387,23/1/2024 8:02:00,tea,Thai Tea,0.5,70,17.5,1,70,52.5,0.75,eat in,credit card,M,FALSE,,morning,FALSE,FALSE,14.06989871,very long,23/1/2024,Tuesday,4
alpha,alpha034388,23/1/2024 8:09:00,smoothie,Mango Smoothie,1,90,31.5,1,90,58.5,0.65,eat in,mobile,F,TRUE,1645,morning,FALSE,FALSE,4.505161787,short,23/1/2024,Tuesday,4
alpha,alpha034389,23/1/2024 8:38:00,smoothie,Watermelon Smoothie,0.5,75,30,1,75,45,0.6,to go,credit card,F,TRUE,908,morning,FALSE,FALSE,4.491194281,short,23/1/2024,Tuesday,4
alpha,alpha034390,23/1/2024 8:39:00,bakery,Croissant,,85,46.75,1,85,38.25,0.45,to go,credit card,M,FALSE,,morning,FALSE,FALSE,4.051269555,short,23/1/2024,Tuesday,4
alpha,alpha034391,23/1/2024 8:40:00,tea,Jasmine Tea,0,50,10,1,50,40,0.8,eat in,mobile,M,TRUE,9,morning,FALSE,FALSE,2.371904957,short,23/1/2024,Tuesday,4
alpha,alpha034392,23/1/2024 8:45:00,bakery,Croissant,,85,46.75,1,85,38.25,0.45,to go,credit card,M,FALSE,,morning,FALSE,FALSE,4.089509723,short,23/1/2024,Tuesday,4
alpha,alpha034393,23/1/2024 8:47:00,bakery,Muffin,,60,27,1,60,33,0.55,delivery,credit card,M,FALSE,,morning,FALSE,FALSE,25.22121841,very long,23/1/2024,Tuesday,4
alpha,alpha034393,23/1/2024 8:47:00,tea,Bubble Tea,0.25,70,17.5,1,70,52.5,0.75,delivery,credit card,M,FALSE,,morning,FALSE,FALSE,25.22121841,very long,23/1/2024,Tuesday,4
alpha,alpha034393,23/1/2024 8:47:00,smoothie,Strawberry Smoothie,0.25,85,25.5,1,85,59.5,0.7,delivery,credit card,M,FALSE,,morning,FALSE,FALSE,25.22121841,very long,23/1/2024,Tuesday,4
alpha,alpha034393,23/1/2024 8:47:00,tea,Black Tea,0.25,40,8,2,80,64,0.8,delivery,cash,M,FALSE,,morning,FALSE,FALSE,25.22121841,very long,23/1/2024,Tuesday,4
alpha,alpha034393,23/1/2024 8:47:00,bakery,Sandwich,,80,28,2,160,104,0.65,delivery,cash,M,FALSE,,morning,FALSE,FALSE,25.22121841,very long,23/1/2024,Tuesday,4
alpha,alpha034393,23/1/2024 8:47:00,smoothie,Watermelon Smoothie,0.25,75,30,2,150,90,0.6,to go,mobile,M,FALSE,,morning,FALSE,FALSE,25.22121841,very long,23/1/2024,Tuesday,4
alpha,alpha034394,23/1/2024 8:53:00,coffee,Mocha Cold Brew,0.5,165,79.2,3,495,257.4,0.52,eat in,credit card,F,FALSE,,morning,FALSE,FALSE,5.003197567,moderate,23/1/2024,Tuesday,4
alpha,alpha034395,23/1/2024 9:06:00,bakery,Cookie,,85,29.75,1,85,55.25,0.65,delivery,mobile,M,TRUE,836,morning,FALSE,FALSE,2.014352023,short,23/1/2024,Tuesday,4
alpha,alpha034396,23/1/2024 9:18:00,tea,Green Tea,0.25,65,24.7,2,130,80.6,0.62,delivery,credit card,F,FALSE,,morning,FALSE,FALSE,21.58228434,very long,23/1/2024,Tuesday,4
alpha,alpha034396,23/1/2024 9:18:00,bakery,Donut,,40,12,2,80,56,0.7,delivery,credit card,F,FALSE,,morning,FALSE,FALSE,21.58228434,very long,23/1/2024,Tuesday,4
alpha,alpha034396,23/1/2024 9:18:00,tea,Black Tea,0,40,8,1,40,32,0.8,delivery,credit card,F,FALSE,,morning,FALSE,FALSE,21.58228434,very long,23/1/2024,Tuesday,4
alpha,alpha034396,23/1/2024 9:18:00,tea,Black Tea,0.25,40,8,1,40,32,0.8,eat in,mobile,F,FALSE,,morning,FALSE,FALSE,21.58228434,very long,23/1/2024,Tuesday,4
alpha,alpha034397,23/1/2024 9:51:00,bakery,Sandwich,,80,28,1,80,52,0.65,to go,credit card,M,TRUE,36,morning,FALSE,FALSE,7.852485462,moderate,23/1/2024,Tuesday,4
alpha,alpha034397,23/1/2024 9:51:00,coffee,Latte,0.5,65,27.95,1,65,37.05,0.57,to go,credit card,M,TRUE,36,morning,FALSE,FALSE,7.852485462,moderate,23/1/2024,Tuesday,4
alpha,alpha034398,23/1/2024 9:52:00,coffee,Espresso,1,55,20.35,3,165,103.95,0.63,delivery,mobile,F,FALSE,,morning,FALSE,FALSE,7.688615535,moderate,23/1/2024,Tuesday,4
alpha,alpha034399,23/1/2024 10:01:00,tea,Bubble Tea,0.75,70,17.5,1,70,52.5,0.75,eat in,mobile,F,TRUE,1697,morning,FALSE,FALSE,3.173118076,short,23/1/2024,Tuesday,4
alpha,alpha034400,23/1/2024 10:08:00,coffee,Iced Americano,0.5,45,13.5,2,90,63,0.7,delivery,mobile,F,TRUE,890,morning,FALSE,FALSE,3.158012253,short,23/1/2024,Tuesday,4
alpha,alpha034401,23/1/2024 10:09:00,bakery,Muffin,,60,27,1,60,33,0.55,to go,credit card,M,FALSE,,morning,FALSE,FALSE,3.91568768,short,23/1/2024,Tuesday,4
alpha,alpha034402,23/1/2024 10:10:00,bakery,Muffin,,60,27,1,60,33,0.55,to go,credit card,F,TRUE,42,morning,FALSE,FALSE,5.410653614,moderate,23/1/2024,Tuesday,4
alpha,alpha034402,23/1/2024 10:10:00,bakery,Sandwich,,80,28,1,80,52,0.65,to go,credit card,F,TRUE,42,morning,FALSE,FALSE,5.410653614,moderate,23/1/2024,Tuesday,4
alpha,alpha034403,23/1/2024 10:16:00,coffee,Mocha Cold Brew,0.25,165,79.2,1,165,85.8,0.52,delivery,credit card,F,TRUE,54,morning,FALSE,FALSE,3.892064555,short,23/1/2024,Tuesday,4
alpha,alpha034404,23/1/2024 10:17:00,bakery,Muffin,,60,27,3,180,99,0.55,to go,mobile,F,TRUE,1696,morning,FALSE,FALSE,11.53912307,very long,23/1/2024,Tuesday,4
alpha,alpha034404,23/1/2024 10:17:00,coffee,Cappuccino,0.25,75,27.75,3,225,141.75,0.63,to go,mobile,F,TRUE,1696,morning,FALSE,FALSE,11.53912307,very long,23/1/2024,Tuesday,4
alpha,alpha034405,23/1/2024 10:24:00,coffee,Latte,0.25,65,27.95,1,65,37.05,0.57,to go,mobile,M,FALSE,,morning,FALSE,FALSE,5.599680629,moderate,23/1/2024,Tuesday,4
alpha,alpha034406,23/1/2024 10:27:00,coffee,Latte,0.5,65,27.95,2,130,74.1,0.57,delivery,mobile,F,TRUE,899,morning,FALSE,FALSE,8.796604125,long,23/1/2024,Tuesday,4
alpha,alpha034406,23/1/2024 10:27:00,bakery,Donut,,40,12,2,80,56,0.7,delivery,mobile,F,TRUE,899,morning,FALSE,FALSE,8.796604125,long,23/1/2024,Tuesday,4
alpha,alpha034407,23/1/2024 10:30:00,smoothie,Mango Smoothie,0.25,90,31.5,1,90,58.5,0.65,to go,credit card,M,TRUE,1671,morning,FALSE,FALSE,2.554360329,short,23/1/2024,Tuesday,4
alpha,alpha034408,23/1/2024 10:33:00,coffee,Cappuccino,0.25,75,27.75,1,75,47.25,0.63,to go,mobile,M,FALSE,,morning,FALSE,FALSE,4.798626051,short,23/1/2024,Tuesday,4
alpha,alpha034409,23/1/2024 10:38:00,coffee,Cappuccino,0,75,27.75,1,75,47.25,0.63,eat in,mobile,F,FALSE,,morning,FALSE,FALSE,2.29979157,short,23/1/2024,Tuesday,4
alpha,alpha034410,23/1/2024 10:46:00,bakery,Donut,,40,12,1,40,28,0.7,eat in,mobile,F,FALSE,,morning,FALSE,FALSE,2.231238186,short,23/1/2024,Tuesday,4
alpha,alpha034411,23/1/2024 10:51:00,smoothie,Kiwi Smoothie,0.5,90,40.5,1,90,49.5,0.55,eat in,credit card,M,FALSE,,morning,FALSE,FALSE,2.595752945,short,23/1/2024,Tuesday,4
alpha,alpha034412,23/1/2024 10:54:00,bakery,Croissant,,85,46.75,2,170,76.5,0.45,delivery,mobile,F,TRUE,897,morning,FALSE,FALSE,9.352417863,long,23/1/2024,Tuesday,4
alpha,alpha034412,23/1/2024 10:54:00,bakery,Sandwich,,80,28,2,160,104,0.65,delivery,mobile,F,TRUE,897,morning,FALSE,FALSE,9.352417863,long,23/1/2024,Tuesday,4
alpha,alpha034413,23/1/2024 10:56:00,smoothie,Kiwi Smoothie,0.25,90,40.5,1,90,49.5,0.55,eat in,mobile,F,FALSE,,morning,FALSE,FALSE,6.475152462,moderate,23/1/2024,Tuesday,4
alpha,alpha034413,23/1/2024 10:56:00,bakery,Muffin,,60,27,1,60,33,0.55,eat in,mobile,F,FALSE,,morning,FALSE,FALSE,6.475152462,moderate,23/1/2024,Tuesday,4
alpha,alpha034414,23/1/2024 10:59:00,bakery,Sandwich,,80,28,2,160,104,0.65,to go,mobile,M,TRUE,1695,morning,FALSE,FALSE,9.946453396,long,23/1/2024,Tuesday,4
alpha,alpha034414,23/1/2024 10:59:00,tea,Bubble Tea,0.25,70,17.5,2,140,105,0.75,to go,mobile,M,TRUE,1695,morning,FALSE,FALSE,9.946453396,long,23/1/2024,Tuesday,4
alpha,alpha034415,23/1/2024 11:02:00,bakery,Muffin,,60,27,1,60,33,0.55,to go,cash,M,TRUE,9,noon,FALSE,FALSE,8.233192433,long,23/1/2024,Tuesday,4
alpha,alpha034416,23/1/2024 11:03:00,coffee,Mocha,0.5,70,30.1,3,210,119.7,0.57,eat in,mobile,F,TRUE,41,noon,FALSE,FALSE,7.417840144,moderate,23/1/2024,Tuesday,4
alpha,alpha034417,23/1/2024 11:16:00,coffee,Americano,0.25,45,14.4,3,135,91.8,0.68,eat in,mobile,M,TRUE,1649,noon,FALSE,FALSE,14.06305321,very long,23/1/2024,Tuesday,4
alpha,alpha034417,23/1/2024 11:16:00,bakery,Sandwich,,80,28,3,240,156,0.65,eat in,mobile,M,TRUE,1649,noon,FALSE,FALSE,14.06305321,very long,23/1/2024,Tuesday,4
alpha,alpha034418,23/1/2024 11:18:00,tea,Green Tea,0.5,65,24.7,2,130,80.6,0.62,to go,credit card,F,FALSE,,noon,FALSE,FALSE,16.40688483,very long,23/1/2024,Tuesday,4
alpha,alpha034418,23/1/2024 11:18:00,smoothie,Mango Smoothie,0.25,90,31.5,3,270,175.5,0.65,to go,credit card,F,TRUE,893,noon,FALSE,FALSE,16.40688483,very long,23/1/2024,Tuesday,4
alpha,alpha034419,23/1/2024 11:35:00,tea,Green Tea,0.75,65,24.7,2,130,80.6,0.62,delivery,credit card,F,FALSE,,noon,FALSE,FALSE,6.278145257,moderate,23/1/2024,Tuesday,4
alpha,alpha034419,23/1/2024 11:35:00,coffee,Americano,0.25,45,14.4,1,45,30.6,0.68,delivery,credit card,F,FALSE,,noon,FALSE,FALSE,6.278145257,moderate,23/1/2024,Tuesday,4
alpha,alpha034420,23/1/2024 11:36:00,coffee,Cappuccino,0.75,75,27.75,1,75,47.25,0.63,delivery,mobile,M,TRUE,1631,noon,FALSE,FALSE,8.030872454,long,23/1/2024,Tuesday,4
alpha,alpha034420,23/1/2024 11:36:00,coffee,Americano,0.5,45,14.4,2,90,61.2,0.68,delivery,mobile,M,TRUE,1631,noon,FALSE,FALSE,8.030872454,long,23/1/2024,Tuesday,4
alpha,alpha034421,23/1/2024 11:41:00,coffee,Americano,0.25,45,14.4,1,45,30.6,0.68,to go,credit card,F,TRUE,1704,noon,FALSE,FALSE,7.045124339,moderate,23/1/2024,Tuesday,4
alpha,alpha034422,23/1/2024 11:52:00,coffee,Americano,0.5,45,14.4,2,90,61.2,0.68,delivery,mobile,M,FALSE,,noon,FALSE,FALSE,11.01061979,very long,23/1/2024,Tuesday,4
alpha,alpha034422,23/1/2024 11:52:00,coffee,Iced Americano,0.75,45,13.5,2,90,63,0.7,delivery,mobile,M,FALSE,,noon,FALSE,FALSE,11.01061979,very long,23/1/2024,Tuesday,4
alpha,alpha034423,23/1/2024 12:07:00,coffee,Mocha Cold Brew,0.25,165,79.2,2,330,171.6,0.52,eat in,mobile,M,TRUE,836,noon,FALSE,FALSE,4.954678662,short,23/1/2024,Tuesday,4
alpha,alpha034424,23/1/2024 12:09:00,coffee,Nitro Flat White,0.5,155,74.4,1,155,80.6,0.52,eat in,credit card,F,FALSE,,noon,FALSE,FALSE,6.390470542,moderate,23/1/2024,Tuesday,4
alpha,alpha034425,23/1/2024 12:10:00,bakery,Cheesecake,,120,72,1,120,48,0.4,delivery,mobile,F,FALSE,,noon,FALSE,FALSE,13.0745368,very long,23/1/2024,Tuesday,4
alpha,alpha034425,23/1/2024 12:10:00,coffee,Mocha,0.75,70,30.1,1,70,39.9,0.57,delivery,mobile,F,FALSE,,noon,FALSE,FALSE,13.0745368,very long,23/1/2024,Tuesday,4
alpha,alpha034426,23/1/2024 12:14:00,bakery,Cookie,,85,29.75,2,170,110.5,0.65,delivery,credit card,M,TRUE,1637,noon,FALSE,FALSE,4.624689575,short,23/1/2024,Tuesday,4
alpha,alpha034427,23/1/2024 12:25:00,bakery,Donut,,40,12,2,80,56,0.7,eat in,credit card,M,FALSE,,noon,FALSE,FALSE,7.09855602,moderate,23/1/2024,Tuesday,4
alpha,alpha034427,23/1/2024 12:25:00,bakery,Muffin,,60,27,2,120,66,0.55,eat in,credit card,M,FALSE,,noon,FALSE,FALSE,7.09855602,moderate,23/1/2024,Tuesday,4
alpha,alpha034428,23/1/2024 12:30:00,tea,Thai Tea,0.75,70,17.5,2,140,105,0.75,to go,credit card,M,FALSE,,noon,FALSE,FALSE,3.839967629,short,23/1/2024,Tuesday,4
alpha,alpha034429,23/1/2024 12:37:00,smoothie,Watermelon Smoothie,0.25,75,30,3,225,135,0.6,to go,credit card,M,FALSE,,noon,FALSE,FALSE,6.360002682,moderate,23/1/2024,Tuesday,4
alpha,alpha034430,23/1/2024 12:41:00,bakery,Cheesecake,,120,72,3,360,144,0.4,delivery,mobile,F,TRUE,1634,noon,FALSE,FALSE,23.66854708,very long,23/1/2024,Tuesday,4
alpha,alpha034430,23/1/2024 12:41:00,coffee,Mocha,0,70,30.1,3,210,119.7,0.57,delivery,mobile,F,TRUE,1634,noon,FALSE,FALSE,23.66854708,very long,23/1/2024,Tuesday,4
alpha,alpha034430,23/1/2024 12:41:00,coffee,Iced Americano,0.5,45,13.5,3,135,94.5,0.7,delivery,mobile,F,TRUE,1634,noon,FALSE,FALSE,23.66854708,very long,23/1/2024,Tuesday,4
alpha,alpha034431,23/1/2024 12:44:00,tea,Bubble Tea,0.5,70,17.5,3,210,157.5,0.75,to go,credit card,F,TRUE,840,noon,FALSE,FALSE,8.607404246,long,23/1/2024,Tuesday,4
alpha,alpha034432,23/1/2024 12:50:00,coffee,Iced Americano,0.25,45,13.5,2,90,63,0.7,to go,cash,F,FALSE,,noon,FALSE,FALSE,7.593720366,moderate,23/1/2024,Tuesday,4
alpha,alpha034433,23/1/2024 12:51:00,bakery,Donut,,40,12,1,40,28,0.7,delivery,credit card,F,TRUE,1673,noon,FALSE,FALSE,25.78712987,very long,23/1/2024,Tuesday,4
alpha,alpha034433,23/1/2024 12:51:00,bakery,Cheesecake,,120,72,3,360,144,0.4,delivery,credit card,F,TRUE,1673,noon,FALSE,FALSE,25.78712987,very long,23/1/2024,Tuesday,4
alpha,alpha034433,23/1/2024 12:51:00,coffee,Mocha,0.25,70,30.1,3,210,119.7,0.57,delivery,credit card,F,TRUE,1673,noon,FALSE,FALSE,25.78712987,very long,23/1/2024,Tuesday,4
alpha,alpha034434,23/1/2024 12:54:00,tea,Green Tea,1,65,24.7,1,65,40.3,0.62,eat in,mobile,F,TRUE,4,noon,FALSE,FALSE,5.282530469,moderate,23/1/2024,Tuesday,4
alpha,alpha034435,23/1/2024 13:02:00,coffee,Americano,0,45,14.4,1,45,30.6,0.68,to go,cash,M,FALSE,,afternoon,FALSE,FALSE,3.10578357,short,23/1/2024,Tuesday,4
alpha,alpha034436,23/1/2024 13:12:00,tea,Thai Tea,0.5,70,17.5,2,140,105,0.75,to go,credit card,M,FALSE,,afternoon,FALSE,FALSE,4.830492513,short,23/1/2024,Tuesday,4
alpha,alpha034437,23/1/2024 14:08:00,tea,Yuzu Tea,0.5,70,24.5,1,70,45.5,0.65,to go,mobile,M,TRUE,32,afternoon,FALSE,FALSE,3.516808487,short,23/1/2024,Tuesday,4
alpha,alpha034438,23/1/2024 14:13:00,bakery,Cheesecake,,120,72,1,120,48,0.4,to go,credit card,F,FALSE,,afternoon,FALSE,FALSE,10.61656931,long,23/1/2024,Tuesday,4
alpha,alpha034438,23/1/2024 14:13:00,bakery,Croissant,,85,46.75,1,85,38.25,0.45,to go,credit card,F,FALSE,,afternoon,FALSE,FALSE,10.61656931,long,23/1/2024,Tuesday,4
alpha,alpha034439,23/1/2024 14:16:00,bakery,Muffin,,60,27,3,180,99,0.55,eat in,credit card,F,FALSE,,afternoon,FALSE,FALSE,6.032277003,moderate,23/1/2024,Tuesday,4
alpha,alpha034440,23/1/2024 14:18:00,bakery,Sandwich,,80,28,3,240,156,0.65,to go,credit card,M,FALSE,,afternoon,FALSE,FALSE,18.95289122,very long,23/1/2024,Tuesday,4
alpha,alpha034440,23/1/2024 14:18:00,tea,Thai Tea,0.5,70,17.5,3,210,157.5,0.75,to go,credit card,M,FALSE,,afternoon,FALSE,FALSE,18.95289122,very long,23/1/2024,Tuesday,4
alpha,alpha034440,23/1/2024 14:18:00,smoothie,Mango Smoothie,0.75,90,31.5,3,270,175.5,0.65,to go,mobile,M,TRUE,19,afternoon,FALSE,FALSE,18.95289122,very long,23/1/2024,Tuesday,4
alpha,alpha034441,23/1/2024 14:20:00,smoothie,Watermelon Smoothie,0.5,75,30,2,150,90,0.6,to go,credit card,M,FALSE,,afternoon,FALSE,FALSE,9.133166732,long,23/1/2024,Tuesday,4
alpha,alpha034441,23/1/2024 14:20:00,bakery,Muffin,,60,27,2,120,66,0.55,to go,credit card,M,FALSE,,afternoon,FALSE,FALSE,9.133166732,long,23/1/2024,Tuesday,4
alpha,alpha034442,23/1/2024 14:48:00,coffee,Mocha,0.25,70,30.1,3,210,119.7,0.57,eat in,mobile,F,FALSE,,afternoon,FALSE,FALSE,8.32101199,long,23/1/2024,Tuesday,4
